Date,NAV_VIX_Futures_1M,Log_Return_VIX_Futures_1M,Contract_Price,VIX_Spot,Days_to_Expiry,Roll_Date
2007-07-23,96.80155099375051,0.11614002058149127,10.801813329205372,16.80999947,19.0,False
2007-07-24,93.66136440992044,-0.03297724547679266,10.451408723605638,18.54999924,18.0,False
2007-07-25,90.02533207799135,-0.03959467308114144,10.045674082938683,18.10000038,17.0,False
2007-07-26,101.26737986469297,0.117673245981635,11.30014263621421,20.73999977,16.0,False
2007-07-27,95.6722173456805,-0.05683639779723849,10.67579415773951,24.17000008,15.0,False
2007-07-30,107.85884790985173,0.11989546206112679,12.035666051472546,20.87000084,14.0,False
2007-07-31,137.552417229419,0.24318165217167229,15.349088094560397,23.52000046,13.0,False
2007-08-01,150.58588395705516,0.09052851827166325,16.80345605849337,23.67000008,12.0,False
2007-08-02,155.32774043548514,0.031003760081367588,17.332586511343145,21.21999931,11.0,False
2007-08-03,162.3412491952898,0.044163257206428025,18.115204265174874,25.15999985,10.0,False
2007-08-06,179.33388701243345,0.09954876268323297,20.01136501660159,22.94000053,9.0,False
2007-08-07,203.58542306925597,0.1268363272673885,22.717525845049497,21.55999947,8.0,False
2007-08-08,181.49386650684056,-0.11486382640306678,20.252391064779303,21.45000076,7.0,False
2007-08-09,161.72809124512983,-0.11530538382876454,18.04678369080439,26.47999954,6.0,False
2007-08-10,157.53451379671122,-0.026271906478104904,17.578834155757086,28.29999924,5.0,False
2007-08-13,158.7922770193149,0.007952344774477878,17.71918442291119,26.56999969,4.0,False
2007-08-14,158.09448438419273,-0.004404057524401516,17.641319701636522,27.68000031,3.0,False
2007-08-15,174.31556484507573,0.09767439098121374,19.451384533632766,30.67000008,2.0,False
2007-08-16,174.13032928934226,-0.0010632099634466591,19.430714617971045,30.82999992,1.0,False
2007-08-17,258.5761425286722,0.3953861680681194,28.853785856809676,29.98999977,21.0,True
2007-08-20,249.62734452934836,-0.03522102191467521,27.85521460958138,26.32999992,20.0,False
2007-08-21,238.81628092384247,-0.044274626630104764,26.648838371204995,25.25,19.0,False
2007-08-22,215.60748701100172,-0.10223499243946335,24.059034211365773,22.88999939,18.0,False
2007-08-23,227.07468701485485,0.05181941622553167,25.338626868494597,22.62000084,17.0,False
2007-08-24,213.4715477208374,-0.06177542321010943,23.820690742092644,20.71999931,16.0,False
2007-08-27,216.83532660203565,0.015634644029218367,24.196045384476136,22.71999931,15.0,False
2007-08-28,213.4901987969033,-0.015547277532196773,23.822771963312594,26.29999924,14.0,False
2007-08-29,200.9248411600682,-0.06066001078537642,22.420638978722707,23.80999947,13.0,False
2007-08-30,192.94966847356332,-0.04050154377160931,21.530711846941887,25.05999947,12.0,False
2007-08-31,223.78872231990925,0.148273033045873,24.971955292711137,23.37999916,11.0,False
2007-09-04,230.99597078772993,0.03169786506297469,25.776191916684514,22.78000069,10.0,False
2007-09-05,215.55196551798142,-0.06919824812333891,24.052838723822372,24.57999992,9.0,False
2007-09-06,226.59250437337337,0.04995124960780108,25.28482146113907,23.98999977,8.0,False
2007-09-07,231.2224010588848,0.020226753120977554,25.801458634996234,26.22999954,7.0,False
2007-09-10,275.332585783827,0.1745997472805846,30.723590320121332,27.37999916,6.0,False
2007-09-11,282.45465020186384,0.02553823766290896,31.518321495112275,25.27000046,5.0,False
2007-09-12,256.38493357236894,-0.0968380455394681,28.609275000647894,24.95999908,4.0,False
2007-09-13,263.00365776703,0.025487978038703618,29.347839853114362,24.76000023,3.0,False
2007-09-14,249.5294556013547,-0.052590973194802645,27.84429145890531,24.92000008,2.0,False
2007-09-17,243.94028779520357,-0.02265349355263312,27.22061191361015,26.47999954,1.0,False
2007-09-18,168.15019011788866,-0.37206590436281056,18.76340767557629,20.35000038,21.0,True
2007-09-19,190.53758438630715,0.12499189964318613,21.261554154968866,20.03000069,20.0,False
2007-09-20,192.03983333027264,0.007853347298256309,21.42918589743711,20.45000076,19.0,False
2007-09-21,197.54206227862275,0.028248719456496867,22.0431641796494,19.0,18.0,False
2007-09-24,224.01672781856502,0.12576919160007186,24.997397786237634,19.37000084,17.0,False
2007-09-25,232.66630290892496,0.0378845238361058,25.962579589048264,18.60000038,16.0,False
2007-09-26,237.48957052818702,0.020518458280587355,26.50079448256204,17.62999916,15.0,False
2007-09-27,228.15594782110384,-0.040094332127845425,25.459281726494176,17.0,14.0,False
2007-09-28,226.9425852434913,-0.005332319770253368,25.323886002670903,18.0,13.0,False
2007-10-01,219.43808192070125,-0.033626951247247724,24.48647954390029,17.84000015,12.0,False
2007-10-02,228.86612800637792,0.042067132954421715,25.538528739715343,18.48999977,11.0,False
2007-10-03,223.25106785033805,-0.024840235804643226,24.911959939782403,18.79999924,10.0,False
2007-10-04,224.2704688915159,0.004555770932242118,25.025712040253516,18.44000053,9.0,False
2007-10-05,215.63388352344953,-0.03927078799531086,24.06197972408823,16.90999985,8.0,False
2007-10-09,215.05998372744904,-0.0026650025890922456,23.997939856932934,16.12000084,7.0,False
2007-10-10,218.10571887128015,0.014062910892965389,24.337804891492016,16.67000008,6.0,False
2007-10-11,207.91354064420764,-0.04785757088334167,23.20048833512882,18.87999916,5.0,False
2007-10-12,209.82061627248154,0.009130634140612907,23.413293550849197,17.72999954,4.0,False
2007-10-15,208.6750954026887,-0.005474482527625035,23.28546809275287,19.25,3.0,False
2007-10-16,190.16446837532897,-0.09288915416683684,21.21991918673387,20.02000046,2.0,False
2007-10-17,165.97798144759645,-0.13603418307610274,18.521017007991922,18.54000092,1.0,False
2007-10-18,168.38409712476735,0.014392524545982756,18.789508701838365,18.5,21.0,True
2007-10-19,176.3162768726911,0.04603174777856281,19.674638372294858,22.95999908,20.0,False
2007-10-22,177.15290029443992,0.004733793145777259,19.76799483131642,21.63999939,19.0,False
2007-10-23,179.4993996709977,0.013158660324270072,20.029834109535326,20.40999985,18.0,False
2007-10-24,175.23598836307366,-0.024038293032309112,19.55409201014694,20.79999924,17.0,False
2007-10-25,158.54600354038658,-0.10008877607721363,17.69170345674891,21.17000008,16.0,False
2007-10-26,162.1225928546937,0.02230800069916518,18.090805017950863,19.55999947,15.0,False
2007-10-29,190.1943740838878,0.159693775663642,21.223256280799145,19.87000084,14.0,False
2007-10-30,163.4271723031304,-0.15167910895921938,18.23637937632081,21.06999969,13.0,False
2007-10-31,135.2587482550006,-0.18917786402353265,15.093144012608077,18.53000069,12.0,False
2007-11-01,130.3540761925337,-0.0369351867157646,14.545845425799728,23.20999908,11.0,False
2007-11-02,153.03792832046338,0.1604313771640488,17.077072805503732,23.01000023,10.0,False
2007-11-05,159.26784729311413,0.03990157089688046,17.77225197471966,24.30999947,9.0,False
2007-11-06,154.62072023498416,-0.02961220710852327,17.253692111951963,21.38999939,8.0,False
2007-11-07,156.926667916033,0.014803460914889245,17.511006340307784,26.48999977,7.0,False
2007-11-08,151.78193799149562,-0.03333374057462142,16.936920370573503,26.15999985,6.0,False
2007-11-09,139.17632876268178,-0.08670319087130474,15.530295823830997,28.5,5.0,False
2007-11-13,163.4712758985589,0.16089561087808363,18.24130077272484,24.10000038,4.0,False
2007-11-14,148.39415922908427,-0.09676532066155334,16.55888764881911,25.94000053,3.0,False
2007-11-15,146.02810218391272,-0.01607288776610963,16.29486598526287,28.05999947,2.0,False
2007-11-16,157.8291225356745,0.07771386094386075,17.611708717897535,25.48999977,1.0,False
2007-11-19,228.31018312288649,0.3691922118291553,25.476492410843008,26.01000023,21.0,True
2007-11-20,227.14486665717124,-0.005117163632853979,25.34645801776889,24.87999916,20.0,False
2007-11-21,234.79320381246097,0.033117149916184564,26.199914490130567,26.84000015,19.0,False
2007-11-23,213.36015228696425,-0.09572354932494907,23.808260438341637,25.61000061,18.0,False
2007-11-26,206.8043113242571,-0.03120860341625358,23.076712549199936,28.90999985,17.0,False
2007-11-27,180.95132073098964,-0.13354494135750167,20.191849904713933,26.28000069,16.0,False
2007-11-28,171.91322820467812,-0.051238186520798326,19.183314531891178,24.11000061,15.0,False
2007-11-29,160.07962266772884,-0.0713185292102966,17.86283570991621,23.96999931,14.0,False
2007-11-30,166.28594899652276,0.038037557601610684,18.555382242234607,22.87000084,13.0,False
2007-12-03,200.6630962202252,0.1879184728337598,22.391431595669225,23.61000061,12.0,False
2007-12-04,182.91873505537023,-0.09258538008281943,20.411388146147026,23.79000092,11.0,False
2007-12-05,186.74424262828938,0.020698010760908617,20.838265797051626,22.53000069,10.0,False
2007-12-06,225.0095830646118,0.18640299845766817,25.10818771595078,20.95999908,9.0,False
2007-12-07,233.20102990363918,0.03575787816727258,26.022248273275896,20.85000038,8.0,False
2007-12-10,218.70220646090632,-0.06418985424666826,24.40436526712842,20.73999977,7.0,False
2007-12-11,206.51899133917212,-0.05731864069982261,23.044874493028928,23.59000015,6.0,False
2007-12-12,217.23668874921626,0.050595114771700596,24.240832259756022,22.46999931,5.0,False
2007-12-13,221.33928458557943,0.01870925794651299,24.69862941212222,22.55999947,4.0,False
2007-12-14,206.4460410239045,-0.06965767292675165,23.036734172138015,23.27000046,3.0,False
2007-12-17,223.51933685167228,0.07945885295517756,24.94189532454305,24.52000046,2.0,False
2007-12-18,214.51569693294448,-0.04111501379795515,23.937204421483468,22.63999939,1.0,False
2007-12-19,228.5924305621757,0.06355772379585573,25.50798761025407,21.68000031,21.0,True
2007-12-20,218.61218633703632,-0.044641317276449946,24.39432017421479,20.57999992,20.0,False
2007-12-21,216.07957042463246,-0.011652599940733737,24.111712674236532,18.46999931,19.0,False
2007-12-24,200.71855643515826,-0.07374301134478907,22.397620245362898,18.60000038,18.0,False
2007-12-26,225.8257467288243,0.1178599596017012,25.199261128064524,18.65999985,17.0,False
2007-12-27,217.0053920668362,-0.03984146823474151,24.215022512276924,20.26000023,16.0,False
2007-12-28,218.87429177807388,0.008575353397810022,24.423567784584584,20.73999977,15.0,False
2007-12-31,208.92236533563417,-0.046534829630762796,23.313060250421657,22.5,14.0,False
2008-01-02,200.99499421172308,-0.0386827219033953,22.428467160819725,23.17000008,13.0,False
2008-01-03,202.44522943960712,0.007189374729629761,22.590294838725967,22.48999977,12.0,False
2008-01-04,209.45475309968126,0.034038362318948266,23.37246790646594,23.94000053,11.0,False
2008-01-07,202.44427813470062,-0.034043061402963475,22.590188685282,23.79000092,10.0,False
2008-01-08,213.62609300495473,0.05376257891294159,23.837936016500027,25.43000031,9.0,False
2008-01-09,215.3505760502895,0.008040028557422297,24.030366238473313,24.12000084,8.0,False
2008-01-10,218.59886202864777,0.01497108355885001,24.392833352046384,23.45000076,7.0,False
2008-01-11,225.55541889642947,0.031327518817035514,25.169096004125493,23.68000031,6.0,False
2008-01-14,240.8284209628422,0.0655188449027944,26.8733674295762,22.89999962,5.0,False
2008-01-15,262.98156479655034,0.08799920016600428,29.345374560559062,23.34000015,4.0,False
2008-01-16,235.2689098551767,-0.11135477669917955,26.252997192011268,24.37999916,3.0,False
2008-01-17,236.240705262609,0.004122065604981896,26.36143711345365,28.45999908,2.0,False
2008-01-18,230.9738446009722,-0.022546745520599012,25.773722917618,27.18000031,1.0,False
2008-01-22,274.2393704894678,0.1716968626581861,30.601601494352824,31.01000023,21.0,True
2008-01-23,272.08508973658877,-0.007886492644867875,30.36121135274444,29.02000046,20.0,False
2008-01-24,255.6809281566831,-0.062184554567800046,28.53071701263099,27.78000069,19.0,False
2008-01-25,242.1990504698552,-0.05417038204799718,27.026312128563625,29.07999992,18.0,False
2008-01-28,240.41833444169225,-0.007379444523745125,26.8276070258966,27.78000069,17.0,False
2008-01-29,218.30344776841375,-0.09649440900116404,24.359868904048653,27.31999969,16.0,False
2008-01-30,215.3099779860887,-0.013807309280925268,24.025836014458076,27.62000084,15.0,False
2008-01-31,210.36111565455545,-0.023253095611198205,23.473606359577754,26.20000076,14.0,False
2008-02-01,211.74962468765656,0.006578908843197327,23.628546184689046,24.02000046,13.0,False
2008-02-04,211.38909036581973,-0.0017040955897350684,23.58831517182537,25.98999977,12.0,False
2008-02-05,187.29990363526102,-0.12098937055364178,20.900270448940038,28.23999977,11.0,False
2008-02-06,188.72384770104162,0.007573728347360192,21.059164369873027,28.96999931,10.0,False
2008-02-07,182.5726464894424,-0.03313666653084721,20.372769094632382,27.65999985,9.0,False
2008-02-08,180.05270705314825,-0.013898531782729642,20.091576127037165,28.01000023,8.0,False
2008-02-11,174.20017784015306,-0.03304453967534318,19.438508821673672,27.60000038,7.0,False
2008-02-12,183.0426825531968,0.049514278326997,20.425219099477836,26.32999992,6.0,False
2008-02-13,199.23854284294504,0.08478345096019206,22.232469683376483,24.87999916,5.0,False
2008-02-14,190.31619390600775,-0.04581594719888048,21.236849812770767,25.54000092,4.0,False
2008-02-15,184.0238726659045,-0.03362137545998692,20.534707349708604,25.02000046,3.0,False
2008-02-19,174.5718782869376,-0.05272892515794097,19.479985831074153,25.59000015,2.0,False
2008-02-20,197.48573142350915,0.12332976898973304,22.03687837766209,24.39999962,1.0,False
2008-02-21,217.98126225434436,0.09874277035880241,24.323917126989038,25.12000084,21.0,True
2008-02-22,215.672550670785,-0.01064781780958738,24.066294482511033,24.05999947,20.0,False
2008-02-25,210.87801539925115,-0.022481448096757572,23.531285751021358,23.03000069,19.0,False
2008-02-26,199.0205863822683,-0.05787157169572903,22.208148533787917,21.89999962,18.0,False
2008-02-27,219.0587079246393,0.09593149807555415,24.44414626467752,22.69000053,17.0,False
2008-02-28,234.10519840055804,0.06643081354093959,26.123141897619742,23.53000069,16.0,False
2008-02-29,206.28505082683424,-0.12651162596873947,23.018769727986726,26.54000092,15.0,False
2008-03-03,218.86333834594984,0.05918855503489267,24.42234552184288,26.28000069,14.0,False
2008-03-04,207.4428617499836,-0.0535915725232581,23.14796659863585,25.52000046,13.0,False
2008-03-05,192.35843873505294,-0.07549543668406138,21.464738180151425,24.60000038,12.0,False
2008-03-06,214.56402471270394,0.10924767733338865,23.942597182758647,27.54999924,11.0,False
2008-03-07,240.53515010455692,0.1142580558073809,26.840642157784853,27.48999977,10.0,False
2008-03-10,234.11824369110127,-0.02703993049887431,26.12459758497007,29.37999916,9.0,False
2008-03-11,225.69014770543987,-0.036663271946715294,25.18413001370546,26.36000061,8.0,False
2008-03-12,207.1561010559204,-0.0856904102541229,23.115967777794395,27.21999931,7.0,False
2008-03-13,225.43463907784388,0.084557647602178,25.155618523228704,27.29000092,6.0,False
2008-03-14,209.68053143027524,-0.07244517455532114,23.397661876560615,31.15999985,5.0,False
2008-03-17,237.59509853706857,0.12498286472860046,26.512570056829595,32.24000168,4.0,False
2008-03-18,248.08892987481002,0.04321931186951027,27.683547236996542,25.79000092,3.0,False
2008-03-19,269.57742321796485,0.08306836366601,30.08138788557888,29.84000015,2.0,False
2008-03-20,257.1331155483369,-0.04726172362584978,28.692762527012068,26.62000084,1.0,False
2008-03-21,239.7580518151444,-0.06996361271970239,26.753927941178745,26.62000084,21.0,True
2008-03-24,222.14285220358911,-0.07630964408956048,24.788297266800445,25.72999954,20.0,False
2008-03-25,208.99588623888584,-0.06100608461980883,23.321264241623922,25.71999931,19.0,False
2008-03-26,227.15416742748445,0.08331436992163989,25.347495864618548,26.07999992,18.0,False
2008-03-27,219.28086811128745,-0.03527552772165841,24.46893649624633,25.87999916,17.0,False
2008-03-28,206.9208430795929,-0.05801709135360148,23.089716000644046,25.70999908,16.0,False
2008-03-31,181.5929635843023,-0.1305686009159044,20.26344902946297,25.61000061,15.0,False
2008-04-01,191.053491057539,0.05078572809657212,21.319122732132453,22.68000031,14.0,False
2008-04-02,209.9813156510274,0.09446510693816988,23.43122554337774,23.43000031,13.0,False
2008-04-03,209.2272026379198,-0.0035977982013893255,23.347076189229078,23.20999908,12.0,False
2008-04-04,206.76709575476306,-0.011827736930002799,23.07255976827351,22.45000076,11.0,False
2008-04-07,190.95980733766407,-0.0795300454219453,21.308668828825265,22.42000008,10.0,False
2008-04-08,205.04338940470234,0.07115863925976391,22.880216215545474,22.36000061,9.0,False
2008-04-09,201.69239808709105,-0.016477857331590316,22.506288501484757,22.80999947,8.0,False
2008-04-10,193.85948301674298,-0.039610172769347585,21.632235497738137,21.97999954,7.0,False
2008-04-11,181.63136635588592,-0.06515440879780283,20.267734286937788,23.45999908,6.0,False
2008-04-14,199.91862547089508,0.09593123763091009,22.308358194667235,23.81999969,5.0,False
2008-04-15,196.32962062473322,-0.01811542653326295,21.90787121911912,22.78000069,4.0,False
2008-04-16,209.6716913999492,0.06574794851262117,23.396675442392706,20.53000069,3.0,False
2008-04-17,238.87364783770224,0.1303918089143084,26.65523978407934,20.37000084,2.0,False
2008-04-18,273.2809247485457,0.13456555248009194,30.494651224720446,20.12999916,1.0,False
2008-04-21,186.60576662123393,-0.3815021028946302,20.822813648161116,20.5,21.0,True
2008-04-22,173.19683319890987,-0.07456947969628676,19.326548409796928,20.87000084,20.0,False
2008-04-23,189.0056059054728,0.0873479636050648,21.09060497693968,20.26000023,19.0,False
2008-04-24,203.8904313556378,0.07580607286056125,22.751560863492237,20.05999947,18.0,False
2008-04-25,193.09956186919584,-0.05437682785613228,21.54743803017225,19.59000015,17.0,False
2008-04-28,187.14839496794062,-0.03130406236590382,20.883364022076503,19.63999939,16.0,False
2008-04-29,167.02653577917638,-0.11374916145853137,18.638022242298415,20.23999977,15.0,False
2008-04-30,173.19186128954868,0.03624730810388006,19.325993608388703,20.79000092,14.0,False
2008-05-01,179.32711817691586,0.03481160910790284,20.010609701248004,18.87999916,13.0,False
2008-05-02,173.76729315178764,-0.03149460546368353,19.390204434514654,18.18000031,12.0,False
2008-05-05,166.94835023310466,-0.04003252388484794,18.629297736698668,18.89999962,11.0,False
2008-05-06,182.39592775393967,0.08849526694205567,20.35304954703135,18.20999908,10.0,False
2008-05-07,170.5676586478502,-0.06704770855711992,19.033166202395332,19.72999954,9.0,False
2008-05-08,169.3048701620731,-0.007430987735789376,18.892255180230872,19.39999962,8.0,False
2008-05-09,182.0904206254998,0.072802325140226,20.318958864203733,19.40999985,7.0,False
2008-05-12,167.67068873968262,-0.08250151067693923,18.70990146286268,17.79000092,6.0,False
2008-05-13,167.16584743522887,-0.00301545161565826,18.65356763891461,17.97999954,5.0,False
2008-05-14,157.91541889236538,-0.0569268518111435,17.621338286085173,17.65999985,4.0,False
2008-05-15,151.68326582302672,-0.04026499694299715,16.925909820291515,16.29999924,3.0,False
2008-05-16,180.03475748487202,0.171355360106371,20.089573185102136,16.46999931,2.0,False
2008-05-19,192.4178994829721,0.06651963717258162,21.4713732380905,17.01000023,1.0,False
2008-05-20,173.4026743264893,-0.10405307945781288,19.34951764337593,17.57999992,21.0,True
2008-05-21,182.1279454150133,0.049092949773785165,20.323146150124067,18.59000015,20.0,False
2008-05-22,189.2889761352694,0.038565384753187666,21.1222254653915,18.04999924,19.0,False
2008-05-23,199.84793948670404,0.05428195317569986,22.3004705441246,19.54999924,18.0,False
2008-05-27,199.33509187797017,-0.0025694874310844447,22.243243319157614,19.63999939,17.0,False
2008-05-28,168.19622112807386,-0.16985600662681555,18.768544146782283,19.06999969,16.0,False
2008-05-29,177.7203205826384,0.055079801182600696,19.83131166838568,18.13999939,15.0,False
2008-05-30,186.60324334258067,0.048773587589644805,20.82253208257967,17.82999992,14.0,False
2008-06-02,193.92369330366597,0.03848007868184196,21.639400543401514,19.82999992,13.0,False
2008-06-03,185.76018418249615,-0.04300823874423552,20.728457477583955,20.23999977,12.0,False
2008-06-04,175.20930607743603,-0.05847521548494649,19.551114608796478,20.79999924,11.0,False
2008-06-05,175.77161504232632,0.0032042165950137156,19.61386108764655,18.62999916,10.0,False
2008-06-06,183.87089424436903,0.04504833904681253,20.51763691709818,23.55999947,9.0,False
2008-06-09,179.1857732727289,-0.02581074244369519,19.994837420180314,23.12000084,8.0,False
2008-06-10,160.59262999127125,-0.10955219717576127,17.92008075701031,23.18000031,7.0,False
2008-06-11,177.47858594037749,0.09997904905379341,19.804337178265445,24.12000084,6.0,False
2008-06-12,172.05027677308564,-0.03106321812774218,19.19860739691012,23.32999992,5.0,False
2008-06-13,161.85406146406825,-0.0610916668619594,18.060840353905796,21.21999931,4.0,False
2008-06-16,187.24004939810385,0.1456964061957789,20.89359148264149,20.95000076,3.0,False
2008-06-17,193.55195743897087,0.03315451006869992,21.59791958181583,21.12999916,2.0,False
2008-06-18,195.0318137677233,0.007616702460499987,21.763052595214127,22.23999977,1.0,False
2008-06-19,203.6707786864129,0.043342167465902984,22.72705043875347,21.57999992,21.0,True
2008-06-20,212.23678686916517,0.04119771032668588,23.682907244937386,22.87000084,20.0,False
2008-06-23,213.84298094572392,0.0075394412328921795,23.862137932951708,22.63999939,19.0,False
2008-06-24,213.5870702789488,-0.0011974389569485294,23.83358158005158,22.42000008,18.0,False
2008-06-25,214.0641074143765,0.0022309646654545285,23.886812814831295,21.13999939,17.0,False
2008-06-26,209.68277850755504,-0.020679727409422102,23.397912621606164,23.93000031,16.0,False
2008-06-27,229.67151545717388,0.09105428431008714,25.62839966442547,23.44000053,15.0,False
2008-06-30,213.93957086259687,-0.07095649841946494,23.87291613062348,23.95000076,14.0,False
2008-07-01,208.11299393455465,-0.027612423728787406,23.22274476788333,23.64999962,13.0,False
2008-07-02,205.8120684796438,-0.011117708802822132,22.965990955643605,25.92000008,12.0,False
2008-07-03,198.0371296388808,-0.03850892692409414,22.09840735660259,24.78000069,11.0,False
2008-07-07,194.96987194374466,-0.01560949276854575,21.756140680962563,25.78000069,10.0,False
2008-07-08,184.61352378359385,-0.054580464456191635,20.60050486263326,23.14999962,9.0,False
2008-07-09,190.20173211290725,0.02982067754927459,21.224077342601596,25.22999954,8.0,False
2008-07-10,169.41179027704044,-0.11575287685281514,18.904186095708567,25.59000015,7.0,False
2008-07-11,177.42744808776186,0.04622940217504527,19.79863084884883,27.48999977,6.0,False
2008-07-14,175.4058061912029,-0.011459600227045928,19.573041504866726,28.47999954,5.0,False
2008-07-15,200.45408668993673,0.13348304449569895,22.368108808926408,28.54000092,4.0,False
2008-07-16,170.1955800220857,-0.1636369799742063,18.991646993064137,25.10000038,3.0,False
2008-07-17,174.2517339835767,0.023552754232262284,19.444261826987322,25.01000023,2.0,False
2008-07-18,158.59947789320447,-0.09411898349328214,17.69767050966396,24.04999924,1.0,False
2008-07-21,219.83164698478694,0.32647999520468385,24.530396364565963,23.04999924,21.0,True
2008-07-22,220.4776143842135,0.0029341552383440454,24.602478053275767,21.18000031,20.0,False
2008-07-23,216.01910779637498,-0.020429301874242026,24.104965819283017,21.30999947,19.0,False
2008-07-24,211.2454257946918,-0.022346252831912012,23.57228404563563,23.44000053,18.0,False
2008-07-25,217.55331051817103,0.029423313365909917,24.276163194117125,22.90999985,17.0,False
2008-07-28,220.49047362938134,0.013410564132850045,24.60391298034493,24.22999954,16.0,False
2008-07-29,249.76798130345475,0.1246779216892845,27.87090787240132,22.03000069,15.0,False
2008-07-30,217.85494510030588,-0.136702960276874,24.309821750373768,21.20999908,14.0,False
2008-07-31,229.96094534513114,0.05408003978665963,25.660696333120477,22.94000053,13.0,False
2008-08-01,247.05150030803395,0.07168732650777986,27.56778338396452,22.56999969,12.0,False
2008-08-04,259.9675133941927,0.05095985655935778,29.009045025766806,23.48999977,11.0,False
2008-08-05,272.9723594334963,0.04881386783779419,30.460219287434192,21.13999939,10.0,False
2008-08-06,253.64358612889885,-0.07344046517410138,28.30337573507965,20.22999954,9.0,False
2008-08-07,224.11148974895085,-0.12378642726262044,25.007972004028947,21.14999962,8.0,False
2008-08-08,206.6188190145954,-0.08126800845720539,23.056013983088143,20.65999985,7.0,False
2008-08-11,213.5302585480061,0.03290290717782804,23.827242118480438,20.12000084,6.0,False
2008-08-12,223.46445829115464,0.0454738292556448,24.935771580032746,21.17000008,5.0,False
2008-08-13,246.5637889667238,0.0983683606726837,27.513361044515545,21.54999924,4.0,False
2008-08-14,250.92517474321303,0.01753404732084283,28.000035839812263,20.34000015,3.0,False
2008-08-15,247.181713380501,-0.01503103824653041,27.582313495180422,19.57999992,2.0,False
2008-08-18,227.8453380552546,-0.08145669093569531,25.42462165468244,20.97999954,1.0,False
2008-08-19,190.58581963623445,-0.17856446701190096,21.266936591099846,21.28000069,21.0,True
2008-08-20,177.73369543825171,-0.06981625291780924,19.832804130977017,20.42000008,20.0,False
2008-08-21,176.7688293811118,-0.00544350672925363,19.725137436281344,19.81999969,19.0,False
2008-08-22,194.8613210425585,0.09744530116411328,21.74402779062876,18.80999947,18.0,False
2008-08-25,185.29453738061457,-0.05034147842912089,20.67649725814915,20.96999931,17.0,False
2008-08-26,175.38385362902542,-0.05496963185536936,19.57059188007968,20.48999977,16.0,False
2008-08-27,171.8896463057208,-0.020124341474338104,19.180683093986822,19.76000023,15.0,False
2008-08-28,158.28761804090502,-0.08243893414607771,17.662870944214543,19.43000031,14.0,False
2008-08-29,138.03777711380053,-0.13688635061709634,15.40324804153184,20.64999962,13.0,False
2008-09-02,145.10430025811792,0.049925401067822554,16.191781521706694,21.98999977,12.0,False
2008-09-03,158.1634930491235,0.08617646819466804,17.649020184831564,21.43000031,11.0,False
2008-09-04,175.74827371325696,0.10542344408363839,19.611256494260665,24.03000069,10.0,False
2008-09-05,196.99076214848517,0.1141041267483523,21.981646145764834,23.05999947,9.0,False
2008-09-08,191.3927547316016,-0.028829210755707314,21.356980213123038,22.63999939,8.0,False
2008-09-09,199.1474498913162,0.03971788034564741,22.222304876624943,25.46999931,7.0,False
2008-09-10,173.04185094855737,-0.14051202634216137,19.309254375554072,24.52000046,6.0,False
2008-09-11,170.2980411033211,-0.015983393259396676,19.00308033748529,24.38999939,5.0,False
2008-09-12,173.49999215456387,0.018627469188668127,19.360377066615282,25.65999985,4.0,False
2008-09-15,158.26805266130287,-0.09188742280156885,17.660687698429655,31.70000076,3.0,False
2008-09-16,183.62149870912737,0.14858643533018828,20.489807569436273,30.29999924,2.0,False
2008-09-17,175.61436876053216,-0.04458606218897106,19.596314416490827,36.22000122,1.0,False
2008-09-18,271.35945557509064,0.43515384181078404,30.280239873699596,33.09999847,21.0,True
2008-09-19,275.9152409228371,0.01664937412851431,30.78860717142464,32.06999969,20.0,False
2008-09-22,274.73305483199914,-0.004293803926235042,30.656690344240346,33.84999847,19.0,False
2008-09-23,273.69966054731765,-0.003768540711434173,30.541376777009194,35.72000122,18.0,False
2008-09-24,256.8308880871843,-0.06361353051354308,28.659037813050187,35.18999863,17.0,False
2008-09-25,235.4245239232921,-0.08702747610307253,26.2703617290246,32.81999969,16.0,False
2008-09-26,258.4651601256453,0.09337053859550705,28.841401642011313,34.74000168,15.0,False
2008-09-29,259.85311071637227,0.005355604794567744,28.996279152105764,46.72000122,14.0,False
2008-09-30,251.11627472983312,-0.03420043478089661,28.02136015085368,39.38999939,13.0,False
2008-10-01,251.0671820934204,-0.00019551674154970084,28.015882041371704,39.81000137,12.0,False
2008-10-02,258.74309427326097,0.030115094363883575,28.87241553331301,45.25999832,11.0,False
2008-10-03,249.17331736463703,-0.03768694741949248,27.804550992839175,45.13999939,10.0,False
2008-10-06,244.35548525906597,-0.019524636171326982,27.26694263303933,52.04999924,9.0,False
2008-10-07,248.24227123902463,0.015781097632300758,27.700658169361645,53.68000031,8.0,False
2008-10-08,262.64080023568965,0.056382150614683116,29.30734959982403,57.52999878,7.0,False
2008-10-09,273.1760540495994,0.03932915388290252,30.48294899782333,63.91999817,6.0,False
2008-10-10,282.10989253807963,0.032180210916587765,31.479850955231676,69.94999695,5.0,False
2008-10-14,279.24884826567467,-0.010193371323619237,31.16059505654152,55.13000107,4.0,False
2008-10-15,294.52338069151887,0.053255077526539615,32.86503725050508,69.25,3.0,False
2008-10-16,302.3639621622008,0.02627307337668716,33.73994572634346,67.61000061,2.0,False
2008-10-17,296.08591827172717,-0.0209817878226961,33.03939643264637,70.33000183,1.0,False
